92987.7,813
time,# jobs
92993.4,813
time,# jobs
92997.3,813
time,# jobs
93003.6,813
time,# jobs
93031.5,813
time,# jobs
93039.6,813
time,# jobs
93058.5,813
time,# jobs
93067.5,813
time,# jobs
93074.4,813
time,# jobs
93078.6,813
time,# jobs
93095.7,813
time,# jobs
93099,813
time,# jobs
93104.4,813
time,# jobs
93114,813
time,# jobs
93118.8,813
time,# jobs
93122.4,813
time,# jobs
93128.1,813
time,# jobs
93139.2,813
time,# jobs
93142.5,813
time,# jobs
93147.9,813
time,# jobs
93162.3,813
time,# jobs
93168.3,813
time,# jobs
93171.9,813
time,# jobs
93182.4,813
time,# jobs
93188.1,813
time,# jobs
93191.4,813
time,# jobs
93202.5,813
time,# jobs
93206.1,813
time,# jobs
93215.7,813
time,# jobs
93225.3,813
time,# jobs
93231.9,813
time,# jobs
93237,813
time,# jobs
93240.9,813
time,# jobs
93250.8,813
time,# jobs
93257.4,813
time,# jobs
93260.7,813
time,# jobs
93276.9,813
time,# jobs
93283.8,813
time,# jobs
93288.6,812
time,# jobs
93291.9,812
time,# jobs
93319.8,812
time,# jobs
93324.6,812
time,# jobs
93327.9,812
time,# jobs
93333.3,812
time,# jobs
93344.1,812
time,# jobs
93352.8,812
time,# jobs
93357.3,812
time,# jobs
93363.6,812
time,# jobs
93366.9,812
time,# jobs
93371.1,812
time,# jobs
93376.2,812
time,# jobs
93380.7,812
time,# jobs
93389.1,812
time,# jobs
93393.3,812
time,# jobs
93396.9,812
time,# jobs
93414.9,812
time,# jobs
93418.2,812
time,# jobs
93421.8,812
time,# jobs
93427.5,812
time,# jobs
93433.5,812
time,# jobs
93438.6,812
time,# jobs
93442.5,812
time,# jobs
93459,812
time,# jobs
93462.9,812
time,# jobs
93471.6,812
time,# jobs
93477.6,812
time,# jobs
93483.9,812
time,# jobs
93488.1,812
time,# jobs
93494.1,812
time,# jobs
93498.9,812
time,# jobs
93506.4,812
time,# jobs
93514.8,812
time,# jobs
93518.4,812
time,# jobs
93525,812
time,# jobs
93529.2,812
time,# jobs
93533.1,812
time,# jobs
93538.5,812
time,# jobs
93545.7,812
time,# jobs
93551.4,812
time,# jobs
93555,812
time,# jobs
93559.2,812
time,# jobs
93567,812
time,# jobs
93570.9,812
time,# jobs
93581.1,812
time,# jobs
93587.1,812
time,# jobs
93591.6,812
time,# jobs
93596.7,812
time,# jobs
93600.9,812
time,# jobs
93605.7,812
time,# jobs
93611.4,812
time,# jobs
93614.7,812
time,# jobs
93618.3,812
time,# jobs
93628.8,812
time,# jobs
93632.7,812
time,# jobs
93638.1,812
time,# jobs
93645,812
time,# jobs
93649.5,812
time,# jobs
93652.8,812
time,# jobs
93663.9,812
time,# jobs
93673.8,812
time,# jobs
93683.1,812
time,# jobs
93688.2,812
time,# jobs
93695.4,812
time,# jobs
93699,812
time,# jobs
93702.9,812
time,# jobs
93707.1,812
time,# jobs
93711.9,812
time,# jobs
93726,812
time,# jobs
93730.2,812
time,# jobs
93734.1,812
time,# jobs
93739.2,812
time,# jobs
93750.3,812
time,# jobs
93755.4,812
time,# jobs
93759,812
time,# jobs
93764.4,812
time,# jobs
93768.6,812
time,# jobs
93777,812
time,# jobs
93782.1,812
time,# jobs
93786.9,812
time,# jobs
93790.2,812
time,# jobs
93797.4,812
time,# jobs
93813.6,812
time,# jobs
93824.1,812
time,# jobs
93831.6,812
time,# jobs
93835.5,812
time,# jobs
93839.1,812
time,# jobs
93842.4,812
time,# jobs
93847.5,812
time,# jobs
93854.1,812
time,# jobs
93859.8,812
time,# jobs
93868.5,812
time,# jobs
93874.5,812
time,# jobs
93885,812
time,# jobs
93891,812
time,# jobs
93895.8,811
time,# jobs
93901.5,811
time,# jobs
93906.6,811
time,# jobs
93913.8,811
time,# jobs
93917.7,811
time,# jobs
93921,811
time,# jobs
93928.8,811
time,# jobs
93932.7,811
time,# jobs
93941.4,811
time,# jobs
93944.7,811
time,# jobs
93953.1,811
time,# jobs
93957.6,811
time,# jobs
93967.5,811
time,# jobs
93971.1,811
time,# jobs
93976.2,811
time,# jobs
93983.1,811
time,# jobs
93987.6,811
time,# jobs
93991.5,811
time,# jobs
93998.4,811
time,# jobs
94002.9,811
time,# jobs
94007.1,811
time,# jobs
94013.4,811
time,# jobs
94017.6,811
time,# jobs
94020.9,811
time,# jobs
94031.7,811
time,# jobs
94037.4,811
time,# jobs
94044.6,811
time,# jobs
94064.4,811
time,# jobs
94068.9,811
time,# jobs
94073.7,811
time,# jobs
94081.2,811
time,# jobs
94086,811
time,# jobs
94092,811
time,# jobs
94096.5,811
time,# jobs
94102.8,811
time,# jobs
94107.6,811
time,# jobs
94116,811
time,# jobs
94121.1,811
time,# jobs
94124.4,811
time,# jobs
94134,811
time,# jobs
94139.1,811
time,# jobs
94150.2,811
time,# jobs
94155.6,811
time,# jobs
94171.2,811
time,# jobs
94179.3,811
time,# jobs
94182.9,811
time,# jobs
94186.2,811
time,# jobs
94192.8,811
time,# jobs
94199.1,811
time,# jobs
94204.2,811
time,# jobs
94208.7,811
time,# jobs
94223.4,811
time,# jobs
94238.7,811
time,# jobs
94245.3,811
time,# jobs
94252.5,811
time,# jobs
94258.8,811
time,# jobs
94264.8,811
time,# jobs
94272.9,811
time,# jobs
94279.8,811
time,# jobs
94285.8,811
time,# jobs
94296.3,811
time,# jobs
94305.6,811
time,# jobs
94311.3,811
time,# jobs
94315.8,811
time,# jobs
94325.4,811
time,# jobs
94329.3,811
time,# jobs
94339.8,811
time,# jobs
94344,811
time,# jobs
94349.1,811
time,# jobs
94353.3,811
time,# jobs
94356.9,811
time,# jobs
94364.4,811
time,# jobs
94368.6,811
time,# jobs
94372.5,811
time,# jobs
94379.7,811
time,# jobs
94383.9,811
time,# jobs
94389.6,811
time,# jobs
94395,811
time,# jobs
94409.4,811
time,# jobs
94417.2,811
time,# jobs
94425.6,811
time,# jobs
94430.1,811
time,# jobs
94437,811
time,# jobs
94443,811
time,# jobs
94452.3,811
time,# jobs
94456.5,811
time,# jobs
94460.1,811
time,# jobs
94474.2,811
time,# jobs
94478.1,811
time,# jobs
94484.7,811
time,# jobs
94495.8,811
time,# jobs
94499.4,811
time,# jobs
94503.9,811
time,# jobs
94512.9,811
time,# jobs
94518.6,811
time,# jobs
94523.7,811
time,# jobs
94529.1,811
time,# jobs
94537.2,811
time,# jobs
94540.8,811
time,# jobs
94547.7,811
time,# jobs
94551.6,811
time,# jobs
94555.2,811
time,# jobs
94560,811
time,# jobs
94571.4,811
time,# jobs
94578.3,811
time,# jobs
94582.5,811
time,# jobs
94587,811
time,# jobs
94593.3,811
time,# jobs
94597.8,811
time,# jobs
94610.1,811
time,# jobs
94613.7,811
time,# jobs
94622.4,811
time,# jobs
94626.9,811
time,# jobs
94636.2,811
time,# jobs
94640.1,811
time,# jobs
94644.9,811
time,# jobs
94649.1,811
time,# jobs
94654.2,811
time,# jobs
94659,811
time,# jobs
94667.4,811
time,# jobs
94672.8,811
time,# jobs
94684.2,811
time,# jobs
94692.3,811
time,# jobs
94696.5,811
time,# jobs
94705.2,811
time,# jobs
94716,811
time,# jobs
94719.9,811
time,# jobs
94725.6,811
time,# jobs
94731,811
time,# jobs
94740.9,811
time,# jobs
94757.1,811
time,# jobs
94762.5,811
time,# jobs
94769.4,811
time,# jobs
94774.8,811
time,# jobs
94782,811
time,# jobs
94786.5,811
time,# jobs
94792.5,811
time,# jobs
94804.5,811
time,# jobs
94810.5,811
time,# jobs
94818.9,811
time,# jobs
94823.7,811
time,# jobs
94827.6,811
time,# jobs
94833.6,811
time,# jobs
94841.7,811
time,# jobs
94850.4,811
time,# jobs
94854,811
time,# jobs
94864.2,811
time,# jobs
94870.5,811
time,# jobs
94875.9,811
time,# jobs
94895.4,811
time,# jobs
94902,811
time,# jobs
94909.8,811
time,# jobs
94918.8,811
time,# jobs
94927.2,811
time,# jobs
94932.6,811
time,# jobs
94938.6,811
time,# jobs
94947,811
time,# jobs
94950.6,811
time,# jobs
94955.4,811
time,# jobs
94964.1,811
time,# jobs
94968.6,811
time,# jobs
94972.2,811
time,# jobs
94978.5,811
time,# jobs
94998.9,811
time,# jobs
95002.8,811
time,# jobs
95007.3,811
time,# jobs
95014.8,811
time,# jobs
95019.9,811
time,# jobs
95027.1,811
time,# jobs
95031.3,811
time,# jobs
95035.2,811
time,# jobs
95047.8,811
time,# jobs
95051.4,811
time,# jobs
95056.5,811
time,# jobs
95076.3,811
time,# jobs
95080.2,811
time,# jobs
95085.9,811
time,# jobs
95091,811
time,# jobs
95098.2,811
time,# jobs
95102.7,811
time,# jobs
95106.3,811
time,# jobs
95112.9,811
time,# jobs
95117.1,811
time,# jobs
95124.6,811
time,# jobs
95136,811
time,# jobs
95141.4,811
time,# jobs
95146.5,811
time,# jobs
95150.4,810
time,# jobs
95157.3,810
time,# jobs
95163,810
time,# jobs
95167.5,810
time,# jobs
95173.8,810
time,# jobs
95182.2,810
time,# jobs
95187,810
time,# jobs
95193.6,810
time,# jobs
95197.5,810
time,# jobs
95205,810
time,# jobs
95208.9,810
time,# jobs
95213.4,810
time,# jobs
95217,810
time,# jobs
95222.4,810
time,# jobs
95230.5,810
time,# jobs
95237.4,809
time,# jobs
95241.3,809
time,# jobs
95254.2,809
time,# jobs
95262.3,809
time,# jobs
95268.3,809
time,# jobs
95273.7,809
time,# jobs
95283.3,809
time,# jobs
95289,809
time,# jobs
95294.1,809
time,# jobs
95306.1,809
time,# jobs
95311.5,809
time,# jobs
95315.4,809
time,# jobs
95327.1,809
time,# jobs
95345.4,809
time,# jobs
95350.8,809
time,# jobs
95354.7,809
time,# jobs
95358.9,809
time,# jobs
95366.7,809
time,# jobs
95372.1,809
time,# jobs
95375.7,809
time,# jobs
95379.6,809
time,# jobs
95385.6,809
time,# jobs
95413.8,809
time,# jobs
95417.7,809
time,# jobs
95421.9,809
time,# jobs
95426.4,809
time,# jobs
95433.9,809
time,# jobs
95440.2,809
time,# jobs
95453.1,809
time,# jobs
95460.9,809
time,# jobs
95464.5,809
time,# jobs
95468.1,809
time,# jobs
95473.2,809
time,# jobs
95478.6,809
time,# jobs
95483.4,809
time,# jobs
95489.7,809
time,# jobs
95495.7,808
time,# jobs
95507.1,808
time,# jobs
95511.9,808
time,# jobs
95515.5,808
time,# jobs
95520.9,808
time,# jobs
95530.5,808
time,# jobs
95535.3,808
time,# jobs
95540.4,808
time,# jobs
95546.1,808
time,# jobs
95550.9,807
time,# jobs
95559.9,807
time,# jobs
95566.8,807
time,# jobs
95571.3,807
time,# jobs
95576.7,807
time,# jobs
95592.6,807
time,# jobs
95601.3,807
time,# jobs
95609.1,807
time,# jobs
95614.2,807
time,# jobs
95619,807
time,# jobs
95626.2,807
time,# jobs
95633.1,807
time,# jobs
95639.7,807
time,# jobs
95646,807
time,# jobs
95650.2,807
time,# jobs
95655,807
time,# jobs
95658.9,807
time,# jobs
95662.5,807
time,# jobs
95668.2,807
time,# jobs
95671.8,807
time,# jobs
95681.1,807
time,# jobs
95685.9,807
time,# jobs
95690.4,807
time,# jobs
95699.4,807
time,# jobs
95709,807
time,# jobs
95714.7,807
time,# jobs
95719.8,807
time,# jobs
95728.5,807
time,# jobs
95734.8,807
time,# jobs
95741.7,807
time,# jobs
95745.9,807
time,# jobs
95756.1,807
time,# jobs
95766.9,807
time,# jobs
95778,807
time,# jobs
95782.2,807
time,# jobs
95787,807
time,# jobs
95791.2,807
time,# jobs
95803.8,807
time,# jobs
95808.6,807
time,# jobs
95814.9,807
time,# jobs
95820.6,807
time,# jobs
95825.7,807
time,# jobs
95829.3,807
time,# jobs
95834.7,807
time,# jobs
95848.8,807
time,# jobs
95857.8,807
time,# jobs
95861.4,807
time,# jobs
95865.3,807
time,# jobs
95870.1,807
time,# jobs
95888.4,807
time,# jobs
95894.4,807
time,# jobs
95900.7,807
time,# jobs
95907.9,807
time,# jobs
95913.9,807
time,# jobs
95919.6,807
time,# jobs
95936.1,807
time,# jobs
95944.2,807
time,# jobs
95957.1,807
time,# jobs
95965.2,807
time,# jobs
95969.1,807
time,# jobs
95975.4,807
time,# jobs
95979.3,807
time,# jobs
95984.4,807
time,# jobs
95988.3,807
time,# jobs
96013.5,807
time,# jobs
96018.9,807
time,# jobs
96022.8,807
time,# jobs
96027.3,807
time,# jobs
96031.5,807
time,# jobs
96039.6,807
time,# jobs
96051,807
time,# jobs
96055.5,807
time,# jobs
96059.4,807
time,# jobs
96067.8,807
time,# jobs
96080.4,807
time,# jobs
96084.9,807
time,# jobs
96092.7,807
time,# jobs
96099.3,807
time,# jobs
96112.8,807
time,# jobs
96117.6,807
time,# jobs
96125.1,807
time,# jobs
96131.1,807
time,# jobs
96138,807
time,# jobs
96142.5,807
time,# jobs
96146.1,807
time,# jobs
96150.3,807
time,# jobs
96166.2,806
time,# jobs
96176.4,806
time,# jobs
96180.6,806
time,# jobs
96185.7,806
time,# jobs
96192,806
time,# jobs
96199.2,806
time,# jobs
96210,806
time,# jobs
96216,806
time,# jobs
96224.1,806
time,# jobs
96228.6,806
time,# jobs
96234.9,806
time,# jobs
96241.8,806
time,# jobs
96245.4,806
time,# jobs
96249.6,806
time,# jobs
96255.3,806
time,# jobs
96259.5,806
time,# jobs
96273.9,806
time,# jobs
96279,806
time,# jobs
96288.6,806
time,# jobs
96292.5,806
time,# jobs
96296.1,806
time,# jobs
96301.2,806
time,# jobs
96305.4,806
time,# jobs
96309,806
time,# jobs
96317.7,806
time,# jobs
96324.3,806
time,# jobs
96329.7,806
time,# jobs
96342.9,806
time,# jobs
96351,806
time,# jobs
96354.9,806
time,# jobs
96368.7,806
time,# jobs
96374.1,806
time,# jobs
96379.8,806
time,# jobs
96383.7,806
time,# jobs
96392.4,806
time,# jobs
96397.2,806
time,# jobs
96401.7,806
time,# jobs
96407.4,806
time,# jobs
96415.8,806
time,# jobs
96423.9,806
time,# jobs
96431.4,806
time,# jobs
96437.1,806
time,# jobs
96446.1,806
time,# jobs
96452.1,805
time,# jobs
96456,805
time,# jobs
96461.1,805
time,# jobs
96471.9,805
time,# jobs
96475.5,805
time,# jobs
96493.8,805
time,# jobs
96498.6,805
time,# jobs
96502.5,805
time,# jobs
96509.1,805
time,# jobs
96516.6,805
time,# jobs
96523.8,805
time,# jobs
96533.1,805
time,# jobs
96536.7,805
time,# jobs
96543,805
time,# jobs
96547.5,805
time,# jobs
96552.9,805
time,# jobs
96558.9,805
time,# jobs
96562.8,805
time,# jobs
96566.4,805
time,# jobs
96570.6,805
time,# jobs
96575.1,805
time,# jobs
96579.9,805
time,# jobs
96590.1,805
time,# jobs
96601.2,805
time,# jobs
96605.4,805
time,# jobs
96609,805
time,# jobs
96612.9,805
time,# jobs
96617.4,805
time,# jobs
96622.8,805
time,# jobs
96626.4,805
time,# jobs
96632.1,805
time,# jobs
96636,805
time,# jobs
96643.5,805
time,# jobs
96648.6,805
time,# jobs
96657.3,805
time,# jobs
96660.9,805
time,# jobs
96666.6,805
time,# jobs
96679.8,805
time,# jobs
96684.9,805
time,# jobs
96688.8,805
time,# jobs
96692.7,805
time,# jobs
96696.9,805
time,# jobs
96704.1,805
time,# jobs
96708.9,804
time,# jobs
96712.5,804
time,# jobs
96717,804
time,# jobs
96723,804
time,# jobs
96732.6,804
time,# jobs
96738,804
time,# jobs
96744,804
time,# jobs
96748.8,804
time,# jobs
96756.3,804
time,# jobs
96762,804
time,# jobs
96768,804
time,# jobs
96773.7,804
time,# jobs
96778.5,804
time,# jobs
96788.7,804
time,# jobs
96793.2,804
time,# jobs
96801.9,804
time,# jobs
96806.4,804
time,# jobs
96810.6,804
time,# jobs
96816.3,804
time,# jobs
96820.2,804
time,# jobs
96829.5,804
time,# jobs
96835.5,804
time,# jobs
96839.4,804
time,# jobs
96846.6,804
time,# jobs
96850.8,804
time,# jobs
96857.1,804
time,# jobs
96868.8,804
time,# jobs
96873.3,804
time,# jobs
96882,804
time,# jobs
96886.2,804
time,# jobs
96893.4,804
time,# jobs
96902.4,804
time,# jobs
96906.3,804
time,# jobs
96912.3,804
time,# jobs
96915.9,804
time,# jobs
96919.8,804
time,# jobs
96923.4,804
time,# jobs
96939.3,804
time,# jobs
96947.1,804
time,# jobs
96954.3,804
time,# jobs
96958.8,804
time,# jobs
96970.8,804
time,# jobs
96976.8,804
time,# jobs
96982.2,804
time,# jobs
96987.9,804
time,# jobs
96994.8,804
time,# jobs
96999.6,804
time,# jobs
97009.5,804
time,# jobs
97014.9,804
time,# jobs
97018.5,804
time,# jobs
97027.5,804
time,# jobs
97032,804
time,# jobs
97038.3,804
time,# jobs
97052.4,804
time,# jobs
97059,804
time,# jobs
97068,804
time,# jobs
97077.6,804
time,# jobs
97083.3,804
time,# jobs
97088.4,804
time,# jobs
97096.2,804
time,# jobs
97100.4,804
time,# jobs
97121.4,804
time,# jobs
97126.5,804
time,# jobs
97136.1,804
time,# jobs
97144.5,804
time,# jobs
97148.4,804
time,# jobs
97153.5,804
time,# jobs
97160.4,804
time,# jobs
97168.5,804
time,# jobs
97180.8,804
time,# jobs
97186.2,804
time,# jobs
97189.8,804
time,# jobs
97196.1,804
time,# jobs
97203.3,804
time,# jobs
97212,804
time,# jobs
97215.6,804
time,# jobs
97220.4,804
time,# jobs
97226.7,804
time,# jobs
97232.4,804
time,# jobs
97236.3,804
time,# jobs
97257.6,804
time,# jobs
97264.5,804
time,# jobs
97269,804
time,# jobs
97284.9,804
time,# jobs
97291.5,804
time,# jobs
97295.7,804
time,# jobs
97300.5,804
time,# jobs
97317.9,804
time,# jobs
97323.6,804
time,# jobs
97328.4,804
time,# jobs
97332.9,804
time,# jobs
97344.6,804
time,# jobs
97352.4,804
time,# jobs
97377.6,804
time,# jobs
97383.6,804
time,# jobs
97388.1,804
time,# jobs
97401.6,804
time,# jobs
97406.4,804
time,# jobs
97412.7,804
time,# jobs
97419.6,804
time,# jobs
97426.8,804
time,# jobs
97431.9,804
time,# jobs
97437.3,804
time,# jobs
97441.2,804
time,# jobs
97444.8,804
time,# jobs
97452.3,804
time,# jobs
97458.9,804
time,# jobs
97465.8,804
time,# jobs
97477.8,804
time,# jobs
97485.9,804
time,# jobs
97502.7,803
time,# jobs
97508.1,803
time,# jobs
97512.3,803
time,# jobs
97520.1,803
time,# jobs
97526.7,803
time,# jobs
97535.1,803
time,# jobs
97540.8,803
time,# jobs
97544.4,803
time,# jobs
97549.8,803
time,# jobs
97554.3,803
time,# jobs
97557.9,803
time,# jobs
97566,803
time,# jobs
97570.2,803
time,# jobs
97576.8,803
time,# jobs
97584.6,803
time,# jobs
97596.3,802
time,# jobs
97599.9,802
time,# jobs
97604.7,802
time,# jobs
97610.1,802
time,# jobs
97620.9,802
time,# jobs
97625.7,802
time,# jobs
97633.8,802
time,# jobs
97640.7,802
time,# jobs
97644.3,802
time,# jobs
97653.6,802
time,# jobs
97657.5,802
time,# jobs
97671.3,801
time,# jobs
97680.6,801
time,# jobs
97691.1,801
time,# jobs
97698.3,801
time,# jobs
97705.2,801
time,# jobs
97721.4,801
time,# jobs
97725,801
time,# jobs
97733.4,801
time,# jobs
97737.3,800
time,# jobs
97741.5,800
time,# jobs
97746.6,800
time,# jobs
97751.1,800
time,# jobs
97757.1,800
time,# jobs
97764.6,800
time,# jobs
97768.5,799
time,# jobs
97772.1,799
time,# jobs
97778.4,799
time,# jobs
97785.3,799
time,# jobs
97790.7,799
time,# jobs
97807.8,799
time,# jobs
97829.4,799
time,# jobs
97833.6,799
time,# jobs
97837.5,799
time,# jobs
97848.3,799
time,# jobs
97853.7,799
time,# jobs
97860.3,799
time,# jobs
97874.1,799
time,# jobs
97880.4,799
time,# jobs
97887.6,799
time,# jobs
97891.8,799
time,# jobs
97902.6,799
time,# jobs
97912.5,799
time,# jobs
97923.9,799
time,# jobs
97951.8,799
time,# jobs
97955.7,799
time,# jobs
97975.2,799
time,# jobs
97983,799
time,# jobs
97989,799
time,# jobs
97995.9,799
time,# jobs
97999.5,799
time,# jobs
98004.6,799
time,# jobs
98008.8,799
time,# jobs
98015.4,799
time,# jobs
98019.6,799
time,# jobs
98023.2,799
time,# jobs
98031.6,799
time,# jobs
98035.8,799
time,# jobs
98043.3,799
time,# jobs
98053.5,799
time,# jobs
98059.5,799
time,# jobs
98063.7,799
time,# jobs
98067.3,799
time,# jobs
98072.4,799
time,# jobs
98078.1,799
time,# jobs
98083.2,799
time,# jobs
98090.4,799
time,# jobs
98095.2,799
time,# jobs
98102.1,799
time,# jobs
98113.5,799
time,# jobs
98121.6,799
time,# jobs
98132.1,799
time,# jobs
98137.2,799
time,# jobs
98144.1,799
time,# jobs
98148,799
time,# jobs
98152.8,799
time,# jobs
98157.9,799
time,# jobs
98162.7,799
time,# jobs
98177.1,799
time,# jobs
98181.6,799
time,# jobs
98186.7,799
time,# jobs
98193.3,799
time,# jobs
98198.7,799
time,# jobs
98202.9,799
time,# jobs
98206.8,799
time,# jobs
98215.5,799
time,# jobs
98230.8,799
time,# jobs
98237.1,799
time,# jobs
98249.4,799
time,# jobs
98254.2,799
time,# jobs
98261.4,799
time,# jobs
98265.9,799
time,# jobs
98271.6,799
time,# jobs
98276.4,799
time,# jobs
98284.8,799
time,# jobs
98289.9,799
time,# jobs
98293.8,799
time,# jobs
98301,799
time,# jobs
98320.2,799
time,# jobs
98324.1,799
time,# jobs
98328.6,799
time,# jobs
98334.3,799
time,# jobs
98341.2,799
time,# jobs
98345.7,799
time,# jobs
98351.4,799
time,# jobs
98358,799
time,# jobs
98371.2,799
time,# jobs
98378.7,799
time,# jobs
98383.8,799
time,# jobs
98389.5,799
time,# jobs
98393.4,799
time,# jobs
98398.2,799
time,# jobs
98403.3,799
time,# jobs
98407.8,799
time,# jobs
98417.7,799
time,# jobs
98421.9,799
time,# jobs
98427.9,799
time,# jobs
98445.6,798
time,# jobs
98455.5,798
time,# jobs
98461.8,798
time,# jobs
98466.6,798
time,# jobs
98472.9,798
time,# jobs
98483.7,798
time,# jobs
98491.5,798
time,# jobs
98498.1,798
time,# jobs
98513.4,798
time,# jobs
98517,798
time,# jobs
98521.2,798
time,# jobs
98525.1,798
time,# jobs
98534.7,798
time,# jobs
98538.6,798
time,# jobs
98546.7,798
time,# jobs
98551.2,798
time,# jobs
98554.8,798
time,# jobs
98567.7,798
time,# jobs
98574,798
time,# jobs
98580,798
time,# jobs
98584.2,798
time,# jobs
98590.8,798
time,# jobs
98619,798
time,# jobs
98627.4,798
time,# jobs
98646.6,798
time,# jobs
98655.9,798
time,# jobs
98663.1,798
time,# jobs
98667.6,798
time,# jobs
98685,798
time,# jobs
98688.6,798
time,# jobs
98694.3,798
time,# jobs
98704.2,798
time,# jobs
98709.3,798
time,# jobs
98713.2,797
time,# jobs
98719.2,797
time,# jobs
98730.6,797
time,# jobs
98734.2,797
time,# jobs
98739.9,797
time,# jobs
98754.6,797
time,# jobs
98760.9,797
time,# jobs
98764.8,797
time,# jobs
98775.6,797
time,# jobs
98781.6,797
time,# jobs
98785.2,797
time,# jobs
98796.6,797
time,# jobs
98800.5,797
time,# jobs
98810.4,797
time,# jobs
98820.3,797
time,# jobs
98827.2,797
time,# jobs
98832.6,797
time,# jobs
98836.8,797
time,# jobs
98847,797
time,# jobs
98853.9,797
time,# jobs
98857.5,797
time,# jobs
98874,797
time,# jobs
98881.2,797
time,# jobs
98884.8,797
time,# jobs
98913,797
time,# jobs
98918.1,797
time,# jobs
98921.7,797
time,# jobs
98927.4,797
time,# jobs
98938.5,797
time,# jobs
98947.5,797
time,# jobs
98952.3,797
time,# jobs
98958.9,797
time,# jobs
98962.5,797
time,# jobs
98967,797
time,# jobs
98972.4,797
time,# jobs
98977.2,797
time,# jobs
98985.9,797
time,# jobs
98990.4,797
time,# jobs
98994.3,797
time,# jobs
99012.6,797
time,# jobs
99016.2,797
time,# jobs
99020.1,797
time,# jobs
99026.1,797
time,# jobs
99032.4,797
time,# jobs
99037.8,797
time,# jobs
99042,797
time,# jobs
99058.8,797
time,# jobs
99063,797
time,# jobs
99072,797
time,# jobs
99078.3,797
time,# jobs
99084.9,797
time,# jobs
99089.4,797
time,# jobs
99095.7,797
time,# jobs
99100.8,797
time,# jobs
99108.6,797
time,# jobs
99117.3,797
time,# jobs
99121.2,797
time,# jobs
99128.1,797
time,# jobs
99132.6,797
time,# jobs
99136.8,797
time,# jobs
99142.5,797
time,# jobs
99150,797
time,# jobs
99156,797
time,# jobs
99159.9,797
time,# jobs
99164.4,797
time,# jobs
99172.5,797
time,# jobs
99176.7,797
time,# jobs
99187.2,797
time,# jobs
99193.5,797
time,# jobs
99198.3,797
time,# jobs
99203.7,797
time,# jobs
99208.2,797
time,# jobs
99213.3,797
time,# jobs
99219.3,797
time,# jobs
99222.9,797
time,# jobs
99226.8,797
time,# jobs
99237.6,797
time,# jobs
99241.8,797
time,# jobs
99247.5,797
time,# jobs
99254.7,797
time,# jobs
99259.5,797
time,# jobs
99263.1,797
time,# jobs
99274.5,797
time,# jobs
99284.7,797
time,# jobs
99294.3,797
time,# jobs
99299.7,797
time,# jobs
99307.2,797
time,# jobs
99311.1,797
time,# jobs
99315.3,797
time,# jobs
99319.8,797
time,# jobs
99324.9,797
time,# jobs
99339.3,797
time,# jobs
99343.8,797
time,# jobs
99348,797
time,# jobs
99353.4,797
time,# jobs
99364.8,797
time,# jobs
99370.2,797
time,# jobs
99374.1,797
time,# jobs
99379.8,797
time,# jobs
99384.3,797
time,# jobs
99393,797
time,# jobs
99398.4,797
time,# jobs
99403.5,797
time,# jobs
99407.1,797
time,# jobs
99414.6,797
time,# jobs
99431.1,797
time,# jobs
99441.9,797
time,# jobs
99449.7,797
time,# jobs
99453.9,797
time,# jobs
99457.8,797
time,# jobs
99461.4,797
time,# jobs
99466.8,797
time,# jobs
99473.7,797
time,# jobs
99479.7,797
time,# jobs
99488.7,797
time,# jobs
99495,797
time,# jobs
99505.8,797
time,# jobs
99512.1,797
time,# jobs
99518.1,797
time,# jobs
99523.5,797
time,# jobs
99531,797
time,# jobs
99535.2,797
time,# jobs
99538.8,797
time,# jobs
99546.9,797
time,# jobs
99551.1,797
time,# jobs
99560.1,797
time,# jobs
99563.7,797
time,# jobs
99572.4,797
time,# jobs
99577.2,797
time,# jobs
99587.4,797
time,# jobs
99591.3,796
time,# jobs
99596.7,796
time,# jobs
99603.9,796
time,# jobs
99608.7,796
time,# jobs
99612.9,796
time,# jobs
99620.1,796
time,# jobs
99624.9,796
time,# jobs
99629.4,796
time,# jobs
99636,796
time,# jobs
99640.5,796
time,# jobs
99644.1,796
time,# jobs
99655.2,796
time,# jobs
99661.2,796
time,# jobs
99668.7,796
time,# jobs
99688.8,796
time,# jobs
99693.6,796
time,# jobs
99698.7,796
time,# jobs
99706.5,796
time,# jobs
99711.6,796
time,# jobs
99717.9,796
time,# jobs
99722.7,796
time,# jobs
99729.3,796
time,# jobs
99734.4,796
time,# jobs
99743.1,796
time,# jobs
99748.5,796
time,# jobs
99752.1,796
time,# jobs
99762,796
time,# jobs
99767.4,796
time,# jobs
99778.8,796
time,# jobs
99784.5,796
time,# jobs
99800.4,796
time,# jobs
99808.8,796
time,# jobs
99812.7,796
time,# jobs
99816.3,796
time,# jobs
99823.2,795
time,# jobs
99829.8,795
time,# jobs
99835.2,795
time,# jobs
99840,795
time,# jobs
99855,795
time,# jobs
99870.6,795
time,# jobs
99877.5,795
time,# jobs
99885,795
time,# jobs
99891.6,795
time,# jobs
99897.9,795
time,# jobs
99906.3,795
time,# jobs
99913.5,795
time,# jobs
99919.8,795
time,# jobs
99930.6,795
time,# jobs
99940.2,795
time,# jobs
99946.2,795
time,# jobs
99951,795
time,# jobs
99960.9,795
time,# jobs
99965.1,795
time,# jobs
99975.9,795
time,# jobs
99980.4,795
time,# jobs
99985.8,795
time,# jobs
